one_star_rating,two_star_rating,three_star_rating,four_star_rating,five_star_rating,accessible_rooms,air_conditioning,airport_transportation,bar_lounge,breakfast_available,breakfast_buffet,breakfast_included,business_center,concierge,dry_cleaning,facilities_for_disabled_guests,family_rooms,fitness_center,free_airport_transportation,free_internet,free_parking,free_wifi,heated_pool,hot_tub,housekeeping,indoor_pool,internet,kitchenette,laundry_service,meeting_rooms,multilingual_staff,nonSmoking_hotel,nonSmoking_rooms,parking,pets_allowed,pool,public_wifi,restaurant,rooftop_bar,rooftop_terrace,room_service,self_serve_laundry,shuttle_bus_service,spa,suites,tennis_court,wheelchair_access,wifi,address,latitude,locality,longitude,name,phone,rating,review_num,star,street_address,web,price,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2163 1st Ave, New York City, NY 10029-3093",40.793398,"New York City, NY 10029-3093",-73.937685,East Side Riviera,,,,,2163 1st Ave,,0,The Park Ave North,Courtyard New York Manhattan/Upper East Side,Edge Hotel,Aloft Harlem,The Central Park North,The Franklin,The Bentley Hotel,Jazz on the Park,The Mark,"The Carlyle, A Rosewood Hotel",139,300,279,254,148,224,269,78,848,1319
,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"205 W 135th St, New York City, NY 10030-2801",40.8158623,"New York City, NY 10030-2801",-73.9441794,Fane Hotel,,,,,205 W 135th St,,0,The Park Ave North,Aloft Harlem,Edge Hotel,Courtyard New York Manhattan/Upper East Side,The Central Park North,The Franklin,Jazz on the Park,The Bentley Hotel,The Mark,"The Carlyle, A Rosewood Hotel",139,254,279,300,148,224,78,269,848,1319
,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1385 Broadway, New York City, NY 10018-6001",40.7528601,"New York City, NY 10018-6001",-73.9875139,Furnished Dwellings,,,,,1385 Broadway,,0,Hotel Shocard at Times Square,Hilton Garden Inn New York/West 35th Street,Hotel Stanford,Radisson Martinique on Broadway,Hampton Inn Manhattan-35th St/Empire State Bldg,Hampton Inn Manhattan / Times Square Central,Courtyard New York Manhattan/Times Square,The Knickerbocker Hotel,Residence Inn New York Manhattan/Times Square,Hilton Garden Inn New York - Times Square Central,289,429,278,336,341,351,408,387,474,400
,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"216 W 122nd St, New York City, NY 10027-5408",40.8072827,"New York City, NY 10027-5408",-73.9507348,Harlem Hospitality House,,,,,216 W 122nd St,,0,Aloft Harlem,The Central Park North,The Franklin,Courtyard New York Manhattan/Upper East Side,Jazz on the Park,The Park Ave North,The Bentley Hotel,The Mark,"The Carlyle, A Rosewood Hotel",Edge Hotel,254,148,224,300,78,139,269,848,1319,279
,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"556 W 173rd St, New York City, NY 10032-1746",40.8435697,"New York City, NY 10032-1746",-73.9365217,Highbridge House 173rd Street,,,,,556 W 173rd St,,0,Edge Hotel,The Park Ave North,Aloft Harlem,Courtyard New York Manhattan/Upper East Side,The Central Park North,The Franklin,Jazz on the Park,The Bentley Hotel,Morningside Inn,The Mark,279,139,254,300,148,224,78,269,90,848
,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"100 John St, New York City, NY 10038-3807",40.7079024,"New York City, NY 10038-3807",-74.006161,John Street Suites By Aba,,,,,100 John St,,0,Four Points by Sheraton New York Downtown,Eurostars Wall Street,Aloft Manhattan Downtown Financial District,"Gild Hall, a Thompson Hotel","The Beekman, A Thompson Hotel",Holiday Inn Express New York City-Wall Street,Fairfield Inn New York Manhattan/Financial District,AKA Wall Street,Q&A Residential Hotel,Andaz Wall Street,389,230,359,449,495,354,377,455,429,376
,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"426 East 58 Street, New York City, NY 10022-2326",40.7583236,"New York City, NY 10022-2326",-73.9613651,Kore 58,,,,,426 East 58 Street,,0,Gardens NYC-an Affinia hotel,The Bentley Hotel,"The Carlyle, A Rosewood Hotel",The Mark,The Surrey,Loews Regency New York Hotel,Loews Regency New York Hotel,Pod 51 Hotel,Fitzpatrick Manhattan Hotel,Carvi Hotel New York,489,269,1319,848,833,629,599,265,438,249
,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"155 W 83rd St, New York City, NY 10024-5076",40.7854567,"New York City, NY 10024-5076",-73.9752205,Kore Properties 83,,,,,155 W 83rd St,,0,Belnord Hotel,Excelsior Hotel,The Lucerne Hotel,La Quinta Inn & Suites New York City Central Park,Days Inn Hotel New York City-Broadway,Royal Park Hotel,NYLO New York City,"The Ritz-Carlton New York, Central Park",Park Lane Hotel,1 Hotel Central Park,173,292,316,299,195,134,331,1295,399,499
,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"167.5 E 115th St, New York City, NY 10029-2002",40.7999333,"New York City, NY 10029-2002",-73.9462345,Lafayette International Guesthouse,,,,,167.5 E 115th St,,0,Courtyard New York Manhattan/Upper East Side,Aloft Harlem,The Central Park North,The Park Ave North,The Franklin,Edge Hotel,Jazz on the Park,The Bentley Hotel,The Mark,"The Carlyle, A Rosewood Hotel",300,254,148,139,224,279,78,269,848,1319
,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11 E 17th St, New York City, NY 10003-1946",40.7377134,"New York City, NY 10003-1946",-73.9911983,MiHostel,,,,,11 E 17th St,,0,Hyatt Union Square New York,"Hotel Henri, A Wyndham Hotel",Heritage Hotel New York City,Holiday Inn NYC - Manhattan 6th Avenue - Chelsea,Hampton Inn Manhattan-Chelsea,W New York - Union Square,Flatiron Hotel,Broadway Plaza Hotel,Courtyard New York Manhattan/Chelsea,Hampton Inn Manhattan - Madison Square Garden Area,523,309,211,314,379,572,374,278,417,305
,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"E 62nd Street & Lexington AVE, New York City, NY 10043-0001",40.7630572,"New York City, NY 10043-0001",-73.9643077,Mycity Duplex,,,,,E 62nd Street & Lexington AVE,,0,Gardens NYC-an Affinia hotel,The Surrey,"The Carlyle, A Rosewood Hotel",The Mark,Loews Regency New York Hotel,Loews Regency New York Hotel,Fitzpatrick Manhattan Hotel,Lowell Hotel,Carvi Hotel New York,Renaissance New York Hotel 57,489,833,1319,848,629,599,438,1325,249,416
,,,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"150 E 44th St, New York City, NY 10017-4068",40.7521637,"New York City, NY 10017-4068",-73.9741644,National at the Metropolis,,,,,150 E 44th St,,0,Fitzpatrick Grand Central,Hilton New York Grand Central,Hotel Boutique At Grand Central,The Westin New York Grand Central,Roger Smith Hotel,"The Lexington Hotel, Autograph Collection",Hotel 48LEX New York,The Bernic Hotel,Residence Inn New York Manhattan / Midtown East,New York Marriott East Side,358,359,413,499,350,500,404,399,459,539
,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"139 Norfolk St, New York City, NY 10002-2309",40.720118,"New York City, NY 10002-2309",-73.986653,139 Norfolk st.,,,,,139 Norfolk St,,0,Holiday Inn NYC - Lower East Side,The Ludlow New York City,Hotel Indigo Lower East Side New York,Redford Hotel,Hotel on Rivington,SIXTY LES,Orchard Street Hotel,The Ridge Hotel,Blue Moon Hotel,The Gatsby Hotel,297,305,399,188,308,417,278,248,98,288
,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"162 E 82nd St, New York City, NY 10028-1826",40.7764173,"New York City, NY 10028-1826",-73.9569454,NY City Stay Upper East Side,,,,,162 E 82nd St,,0,The Franklin,The Bentley Hotel,The Mark,"The Carlyle, A Rosewood Hotel",Gardens NYC-an Affinia hotel,The Surrey,Jazz on the Park,The Central Park North,Aloft Harlem,Courtyard New York Manhattan/Upper East Side,224,269,848,1319,489,833,78,148,254,300
,,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"1 West St, New York City, NY 10004-1021",40.705242,"New York City, NY 10004-1021",-74.0161235,Oakwood Ocean At 1 West Street,,,,,1 West St,,0,The Wagner at the Battery,New York Marriott Downtown,Holiday Inn Manhattan - Financial District,Fairfield Inn & Suites New York Downtown Manhattan/World Trade Center Area,"Club Quarters Hotel, World Trade Center",RIFF Downtown,W New York - Downtown,Courtyard New York Downtown Manhattan / World Trade Center Area,Hampton Inn Manhattan / Downtown - Financial District,DoubleTree by Hilton Hotel New York City - Financial District,494,560,380,419,314,249,529,469,322,345
,,,,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"300 E 39th St, New York City, NY 10016-2140",40.7475852,"New York City, NY 10016-2140",-73.973315,Oakwood Sonoma,,,,,300 E 39th St,,0,The Westin New York Grand Central,Hampton Inn Manhattan Grand Central,Hilton New York Grand Central,EVEN Hotel New York - Midtown East,Fitzpatrick Grand Central,Roger Smith Hotel,The Bernic Hotel,Hotel Boutique At Grand Central,"The Lexington Hotel, Autograph Collection",Residence Inn New York Manhattan / Midtown East,499,429,359,359,358,350,399,413,500,459
22,25,110,409,388,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"231 Grand St, New York City, NY 10013-4246",40.7184105,"New York City, NY 10013-4246",-73.9951695,Best Western Bowery Hanbee Hotel,18005688520,4,1365,3,231 Grand St,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=1060157&url=1,279,U.S. Pacific Hotel,World Hotel,Wyndham Garden Chinatown,Wyndham Garden Chinatown,Sohotel,The Nolitan Hotel,The Leon Hotel,NobleDEN Hotel,Hotel 50 Bowery NYC,Hotel Mimosa,130,115,314,314,260,420,275,304,285,173
14,10,11,43,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"244 W 99th St, New York City, NY 10025-5488",40.7965764,"New York City, NY 10025-5488",-73.9708614,Hotel 99,,3.5,154,2,244 W 99th St,,0,Broadway Hotel and Hostel,Royal Park Hotel,Days Inn Hotel New York City-Broadway,Morningside Inn,Excelsior Hotel,Belnord Hotel,The Lucerne Hotel,Lowell Hotel,"The Pierre, A Taj Hotel, New York",La Quinta Inn & Suites New York City Central Park,130,134,195,90,292,173,316,1325,701,299
2,5,20,56,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"163 Orchard St, New York City, NY 10002-2214",40.7211775,"New York City, NY 10002-2214",-73.9889486,Orchard Street Hotel,2128048088,4,177,3,163 Orchard St,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=7939016&url=0,278,SIXTY LES,The Ridge Hotel,Hotel on Rivington,Redford Hotel,Blue Moon Hotel,Hotel Indigo Lower East Side New York,The Gatsby Hotel,The Ludlow New York City,Holiday Inn NYC - Lower East Side,The Bowery Hotel,417,248,308,188,98,399,288,305,297,525
8,5,11,23,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"544 W 48th St, New York City, NY 10036-1102",40.7640432,"New York City, NY 10036-1102",-73.9947793,Hotel Five44,,3.5,98,3,544 W 48th St,,0,Comfort Inn Midtown West,Holiday Inn Express Manhattan Midtown West,Kimpton Ink48 Hotel,YOTEL New York,Travel Inn Hotel New York,Cachet Boutique,Cassa Hotel Times Square,Pod Times Square,Skyline Hotel,Doubletree by Hilton New York Times Square West,254,285,469,260,190,365,285,199,277,283
5,3,14,25,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"248 Malcolm X Blvd, New York City, NY 10027-5543",40.806037,"New York City, NY 10027-5543",-73.9463837,The International Cozy Inn,,4,129,3,248 Malcolm X Blvd,,0,Aloft Harlem,Courtyard New York Manhattan/Upper East Side,The Central Park North,The Park Ave North,The Franklin,Edge Hotel,Jazz on the Park,The Bentley Hotel,The Mark,"The Carlyle, A Rosewood Hotel",254,300,148,139,224,279,78,269,848,1319
5,0,2,15,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1876 3rd Ave, New York City, NY 10029-5419",40.7901109,"New York City, NY 10029-5419",-73.9461082,Upper Yorkville Suites,6463305472,4,56,3,1876 3rd Ave,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=1119257&url=1,0,Courtyard New York Manhattan/Upper East Side,Aloft Harlem,The Central Park North,The Franklin,The Park Ave North,The Bentley Hotel,Jazz on the Park,Edge Hotel,The Mark,"The Carlyle, A Rosewood Hotel",300,254,148,224,139,269,78,279,848,1319
6,5,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"150 E 105th St, New York City, NY 10029-4919",40.7912881,"New York City, NY 10029-4919",-73.9465215,Central Park Studios at Lexington Ave. Co.,,2.5,41,2,150 E 105th St,,0,Courtyard New York Manhattan/Upper East Side,Aloft Harlem,The Central Park North,The Franklin,The Park Ave North,Jazz on the Park,The Bentley Hotel,Edge Hotel,The Mark,"The Carlyle, A Rosewood Hotel",300,254,148,224,139,78,269,279,848,1319
53,39,144,460,238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"225 East 17th Street, New York City, NY 10003-3699",40.7349703,"New York City, NY 10003-3699",-73.9845181,Hotel 17,,4,1357,2,225 East 17th Street,,0,Freehand New York Hotel,Gramercy Park Hotel,The Lex NYC,Carlton Arms Hotel,Avalon Hotel,Hotel 32 32,HGU New York,The New York EDITION,Seafarers & International House,"nyma, the New York Manhattan Hotel",379,799,369,137,338,315,399,540,128,272
29,20,38,101,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"160 E 25th St, New York City, NY 10010-2312",40.740058,"New York City, NY 10010-2312",-73.9828877,Carlton Arms Hotel,,3.5,403,2,160 E 25th St,,137,The Lex NYC,Freehand New York Hotel,HGU New York,Hotel 32 32,The Marmara Park Avenue,Avalon Hotel,U Hotel Fifth Avenue,Gramercy Park Hotel,The Langham New York Fifth Avenue,Fairfield Inn & Suites New York Manhattan/Fifth Avenue,369,379,399,315,493,338,263,799,968,350
6,5,13,39,87,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"196A Stanton St, New York City, NY 10002-1809",40.7199799,"New York City, NY 10002-1809",-73.9830948,Sanctuary NYC Retreats,,4.5,221,3,196A Stanton St,,0,Holiday Inn NYC - Lower East Side,The Ludlow New York City,Hotel Indigo Lower East Side New York,Redford Hotel,Hotel on Rivington,SIXTY LES,Carlton Arms Hotel,Freehand New York Hotel,Gramercy Park Hotel,The Lex NYC,297,305,399,188,308,417,137,379,799,369
2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"70 West 45th Street, Times Square, New York City, NY 10019",40.7563793,"New York City, NY 10019",-73.9821691,Times Square Towers,,3,13,4,"70 West 45th Street, Times Square",,0,Cassa Hotel 45th Street New York,City Club Hotel,"The Algonquin Hotel Times Square, Autograph Collection",The Iroquois New York,Royalton New York Hotel,Sofitel New York,"Club Quarters Hotel, Times Square -Midtown",The Hotel at Times Square,Hotel St. James,The Mansfield,344,377,493,450,425,599,359,280,229,286
0,0,0,6,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"234 E 46th St, New York City, NY 10017-2931",40.7526055,"New York City, NY 10017-2931",-73.9713762,AKA United Nations,6462914200,5,36,4,234 E 46th St,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=502407&url=1,0,The Vanderbilt YMCA,San Carlos Hotel,Hampton Inn Manhattan Grand Central,EVEN Hotel New York - Midtown East,Fifty NYC-an Affinia hotel,The Kimberly Hotel,Best Western Plus Hospitality House,The Benjamin,DoubleTree by Hilton Hotel Metropolitan - New York City,W New York,109,324,429,359,349,469,561,459,325,351
539,975,1796,2614,3972,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"301 Park Avenue, New York City, NY 10022-6844",40.7567485,"New York City, NY 10022-6844",-73.9738492,Waldorf Astoria New York,,4,11558,4,301 Park Avenue,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=93618&url=0,0,Roger Smith Hotel,"The Lexington Hotel, Autograph Collection",Hotel 48LEX New York,Hotel Elysee by Library Hotel Collection,Fitzpatrick Grand Central,New York Marriott East Side,Residence Inn New York Manhattan / Midtown East,Omni Berkshire Place,Hotel Boutique At Grand Central,The Bernic Hotel,350,500,404,521,358,539,459,490,413,399
17,27,70,307,383,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"33 Peck Slip, New York City, NY 10038-1708",40.7080576,"New York City, NY 10038-1708",-74.0014377,BEST WESTERN PLUS Seaport Inn Downtown,,4,969,3,33 Peck Slip,,0,Hampton Inn Manhattan-Seaport-Financial District,Hotel Mulberry,SoHo Garden Hotel,CITY ROOMS NYC SoHo,11 Howard,Fairfield Inn New York Manhattan/Financial District,NOMO SOHO Hotel,Solita Soho Hotel,The Broome,Sheraton Tribeca New York Hotel,310,239,212,244,509,377,499,287,449,339
2,2,3,10,6,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"353 38th St, New York City, NY 11232-2511",40.6537331,"New York City, NY 11232-2511",-74.0061338,Comfort Inn Sunset Park / Park Slope,,4,35,2,353 38th St,,0,Eurostars Wall Street,Andaz Wall Street,Holiday Inn Express New York City-Wall Street,Fairfield Inn New York Manhattan/Financial District,Q&A Residential Hotel,Four Points by Sheraton New York Downtown,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,"Club Quarters Hotel, Wall Street",Hampton Inn Manhattan / Downtown - Financial District,"Gild Hall, a Thompson Hotel",230,376,354,377,429,389,360,296,322,449
,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"239 W 14th St, New York City, NY 10011-7149",40.7394738,"New York City, NY 10011-7149",-74.0011607,Chelsea Art Suites,,,,,239 W 14th St,,0,The GEM Hotel Chelsea,Dream Downtown,The Maritime Hotel,Incentra Village Hotel,Washington Square Hotel,The High Line Hotel,Gansevoort Meatpacking NYC,Walker Hotel Greenwich Village,SIXTY SoHo,The Marlton Hotel,302,458,425,339,314,764,437,505,625,335
5,3,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"68 W 120th St, New York City, NY 10027-6308",40.8040254,"New York City, NY 10027-6308",-73.9469462,The Melva Inn,,3,25,2,68 W 120th St,,0,Aloft Harlem,Courtyard New York Manhattan/Upper East Side,The Central Park North,The Park Ave North,The Franklin,Edge Hotel,Jazz on the Park,The Bentley Hotel,The Mark,"The Carlyle, A Rosewood Hotel",254,300,148,139,224,279,78,269,848,1319
2,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"81 Bowery, New York City, NY 10002-4934",40.7166826,"New York City, NY 10002-4934",-73.9953761,Manhattan Bowery Lodge,,3,35,2,81 Bowery,,0,Wyndham Garden Chinatown,Wyndham Garden Chinatown,The Leon Hotel,U.S. Pacific Hotel,World Hotel,Best Western Bowery Hanbee Hotel,Sohotel,The Nolitan Hotel,Hotel 50 Bowery NYC,NobleDEN Hotel,314,314,275,130,115,279,260,420,285,304
77,38,50,78,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"309 W 14th St, New York City, NY 10014-5001",40.740249,"New York City, NY 10014-5001",-74.0030889,Hotel 309,18883094683,3,462,2,309 W 14th St,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=612259&url=1,0,Dream Downtown,The Maritime Hotel,Incentra Village Hotel,The High Line Hotel,Gansevoort Meatpacking NYC,The GEM Hotel Chelsea,Courtyard New York Manhattan/SoHo,SIXTY SoHo,Four Points by Sheraton Manhattan SoHo Village,The Dominick Hotel,458,425,339,764,437,302,427,625,360,465
,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"189 Bowery, New York City, NY 10002-2871",40.720619,"New York City, NY 10002-2871",-73.99347,CitizenM New York Bowery,,,,,189 Bowery,,0,Off Soho Suites,Windsor Hotel,Sohotel,PUBLIC,World Hotel,Best Western Bowery Hanbee Hotel,Hotel Mimosa,The Nolitan Hotel,The Hotel 91,Wyndham Garden Chinatown,179,179,260,399,115,279,173,420,179,314
3,0,3,4,8,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3 Mitchell Pl, New York City, NY 10017-1800",40.753401,"New York City, NY 10017-1800",-73.9661737,Beekman Tower by BridgeStreet,6467603996,3.5,22,3,3 Mitchell Pl,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=11775683&url=1,0,Pod 51 Hotel,Millennium Hilton New York One UN Plaza,Hilton Garden Inn New York/Manhattan-Midtown East,Carvi Hotel New York,Fitzpatrick Manhattan Hotel,Renaissance New York Hotel 57,Courtyard New York Manhattan/Midtown East,Loews Regency New York Hotel,Loews Regency New York Hotel,Gardens NYC-an Affinia hotel,265,364,359,249,438,416,529,629,599,489
,,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"151 Maiden Ln, New York City, NY 10038-4930",40.7057917,"New York City, NY 10038-4930",-74.0050623,AC Hotel New York City Downtown,,,,2,151 Maiden Ln,,0,Fairfield Inn New York Manhattan/Financial District,Eurostars Wall Street,Four Points by Sheraton New York Downtown,Aloft Manhattan Downtown Financial District,Holiday Inn Express New York City-Wall Street,"Gild Hall, a Thompson Hotel","The Beekman, A Thompson Hotel",Q&A Residential Hotel,AKA Wall Street,Andaz Wall Street,377,230,389,359,354,449,495,429,455,376
7,15,48,188,110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"61 - 63 Chrystie Street, New York City, NY 10002-5001",40.7166771,"New York City, NY 10002-5001",-73.9949338,Comfort Inn Manhattan Bridge,,4,576,2,61 - 63 Chrystie Street,,0,World Hotel,Wyndham Garden Chinatown,Wyndham Garden Chinatown,The Leon Hotel,Best Western Bowery Hanbee Hotel,U.S. Pacific Hotel,Sohotel,The Nolitan Hotel,Hotel Mimosa,The Hotel 91,115,314,314,275,279,130,260,420,173,179
98,16,25,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"140 Hester St, New York City, NY 10013-4735",40.7172946,"New York City, NY 10013-4735",-73.9958228,Sun Bright Hotel,,2,273,1,140 Hester St,,0,U.S. Pacific Hotel,Wyndham Garden Chinatown,Wyndham Garden Chinatown,Best Western Bowery Hanbee Hotel,The Leon Hotel,World Hotel,The Nolitan Hotel,Hotel 50 Bowery NYC,NobleDEN Hotel,Sohotel,130,314,314,279,275,115,420,285,304,260
,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"324 W 44th St, New York City, NY 10036-5406",40.7589841,"New York City, NY 10036-5406",-73.9899791,TownePlace Suites New York Manhattan / Times Square,18446310595,,,,324 W 44th St,https://tripadvisor.com/ShowUrl?&excludeFromVS=true&odc=MobileBusinessListingsUrl&d=13449907&url=0,0,InterContinental New York Times Square,Comfort Inn Times Square West,AC Hotel Times Square,The Westin New York at Times Square,Manhattan Broadway Hotel,Hampton Inn Manhattan / Times Square Central,Row NYC Hotel,Comfort Inn Times Square South,Hotel Riu Plaza New York Times Square,414 Hotel,379,288,379,474,197,351,278,239,339,323
